pct,sample_size,pollster,answer,pollscore,end_date,candidate_dummy
49,4523,HarrisX,Trump,-0.1,2024-10-29,0
51,3718,HarrisX,Harris,-0.1,2024-10-29,1
49,3718,HarrisX,Trump,-0.1,2024-10-29,0
48,4523,HarrisX,Harris,-0.1,2024-10-29,1
47,4523,HarrisX,Trump,-0.1,2024-10-29,0
49,3718,HarrisX,Harris,-0.1,2024-10-29,1
48,3718,HarrisX,Trump,-0.1,2024-10-29,0
50.3,600,Cygnal,Harris,-1.1,2024-10-29,1
42.7,600,Cygnal,Trump,-1.1,2024-10-29,0
49.7,2814,Big Data Poll,Harris,0.2,2024-10-29,1
50.3,2814,Big Data Poll,Trump,0.2,2024-10-29,0
49.9,2992,Big Data Poll,Harris,0.2,2024-10-29,1
50.1,2992,Big Data Poll,Trump,0.2,2024-10-29,0
47.3,2814,Big Data Poll,Harris,0.2,2024-10-29,1
48,2814,Big Data Poll,Trump,0.2,2024-10-29,0
46.8,2992,Big Data Poll,Harris,0.2,2024-10-29,1
47,2992,Big Data Poll,Trump,0.2,2024-10-29,0
50,8999,Morning Consult,Harris,-0.3,2024-10-29,1
47,8999,Morning Consult,Trump,-0.3,2024-10-29,0
47,1446,YouGov,Harris,-1.1,2024-10-29,1
46,1446,YouGov,Trump,-1.1,2024-10-29,0
49,1310,YouGov,Harris,-1.1,2024-10-29,1
47,1310,YouGov,Trump,-1.1,2024-10-29,0
46,1000,J.L. Partners,Harris,0.2,2024-10-29,1
49,1000,J.L. Partners,Trump,0.2,2024-10-29,0
47,1000,J.L. Partners,Harris,0.2,2024-10-29,1
50,1000,J.L. Partners,Trump,0.2,2024-10-29,0
47,3032,AtlasIntel,Harris,-0.8,2024-10-29,1
49.5,3032,AtlasIntel,Trump,-0.8,2024-10-29,0
48.1,3032,AtlasIntel,Harris,-0.8,2024-10-29,1
49.8,3032,AtlasIntel,Trump,-0.8,2024-10-29,0
46.4,1458,AtlasIntel,Harris,-0.8,2024-10-29,1
50.6,1458,AtlasIntel,Trump,-0.8,2024-10-29,0
47.3,1458,AtlasIntel,Harris,-0.8,2024-10-29,1
50.8,1458,AtlasIntel,Trump,-0.8,2024-10-29,0
47.1,1429,AtlasIntel,Harris,-0.8,2024-10-29,1
50.2,1429,AtlasIntel,Trump,-0.8,2024-10-29,0
47.5,1429,AtlasIntel,Harris,-0.8,2024-10-29,1
50.9,1429,AtlasIntel,Trump,-0.8,2024-10-29,0
47.9,983,AtlasIntel,Harris,-0.8,2024-10-29,1
49.2,983,AtlasIntel,Trump,-0.8,2024-10-29,0
48.1,983,AtlasIntel,Harris,-0.8,2024-10-29,1
49.3,983,AtlasIntel,Trump,-0.8,2024-10-29,0
47.5,1083,AtlasIntel,Harris,-0.8,2024-10-29,1
48.4,1083,AtlasIntel,Trump,-0.8,2024-10-29,0
47.6,1083,AtlasIntel,Harris,-0.8,2024-10-29,1
48.5,1083,AtlasIntel,Trump,-0.8,2024-10-29,0
48.5,1665,AtlasIntel,Harris,-0.8,2024-10-29,1
48.4,1665,AtlasIntel,Trump,-0.8,2024-10-29,0
48.9,1665,AtlasIntel,Harris,-0.8,2024-10-29,1
48.4,1665,AtlasIntel,Trump,-0.8,2024-10-29,0
46.6,1299,AtlasIntel,Harris,-0.8,2024-10-29,1
48.7,1299,AtlasIntel,Trump,-0.8,2024-10-29,0
46.9,1299,AtlasIntel,Harris,-0.8,2024-10-29,1
49.6,1299,AtlasIntel,Trump,-0.8,2024-10-29,0
48.1,1470,AtlasIntel,Harris,-0.8,2024-10-29,1
48.7,1470,AtlasIntel,Trump,-0.8,2024-10-29,0
48.5,1470,AtlasIntel,Harris,-0.8,2024-10-29,1
49,1470,AtlasIntel,Trump,-0.8,2024-10-29,0
51,851,Roanoke College,Harris,-0.4,2024-10-29,1
41,851,Roanoke College,Trump,-0.4,2024-10-29,0
51,1079,SurveyUSA,Harris,-1.3,2024-10-29,1
43,1079,SurveyUSA,Trump,-1.3,2024-10-29,0
58,482,SurveyUSA,Harris,-1.3,2024-10-29,1
37,482,SurveyUSA,Trump,-1.3,2024-10-29,0
44,484,SurveyUSA,Harris,-1.3,2024-10-29,1
49,484,SurveyUSA,Trump,-1.3,2024-10-29,0
48.3,1250,East Carolina University,Harris,-0.5,2024-10-29,1
50.3,1250,East Carolina University,Trump,-0.5,2024-10-29,0
57,4341,UC Berkeley,Harris,-0.2,2024-10-29,1
35,4341,UC Berkeley,Trump,-0.2,2024-10-29,0
48,610,Mitchell,Harris,-0.2,2024-10-28,1
50,610,Mitchell,Trump,-0.2,2024-10-28,0
48,610,Mitchell,Harris,-0.2,2024-10-28,1
50,610,Mitchell,Trump,-0.2,2024-10-28,0
48,1291,TIPP,Harris,-0.4,2024-10-28,1
47,1291,TIPP,Trump,-0.4,2024-10-28,0
41.9,550,Data Orbital,Harris,-0.9,2024-10-28,1
49.7,550,Data Orbital,Trump,-0.9,2024-10-28,0
43,600,Cygnal,Harris,-1.1,2024-10-28,1
51,600,Cygnal,Trump,-1.1,2024-10-28,0
43.1,600,Cygnal,Harris,-1.1,2024-10-28,1
48.2,600,Cygnal,Trump,-1.1,2024-10-28,0
26.5,600,Cygnal,Harris,-1.1,2024-10-28,1
69,600,Cygnal,Trump,-1.1,2024-10-28,0
50,9148,Morning Consult,Harris,-0.3,2024-10-28,1
46,9148,Morning Consult,Trump,-0.3,2024-10-28,0
46.2,1091,Trafalgar Group,Harris,0.6,2024-10-28,1
49.4,1091,Trafalgar Group,Trump,0.6,2024-10-28,0
47.8,1082,Trafalgar Group,Harris,0.6,2024-10-28,1
47.6,1082,Trafalgar Group,Trump,0.6,2024-10-28,0
45.6,1127,Trafalgar Group,Harris,0.6,2024-10-28,1
51.7,1127,Trafalgar Group,Trump,0.6,2024-10-28,0
34,695,Noble Predictive Insights,Harris,-0.4,2024-10-28,1
54,695,Noble Predictive Insights,Trump,-0.4,2024-10-28,0
50,1717,HarrisX,Harris,-0.1,2024-10-28,1
50,1717,HarrisX,Trump,-0.1,2024-10-28,0
50,1475,HarrisX,Harris,-0.1,2024-10-28,1
50,1475,HarrisX,Trump,-0.1,2024-10-28,0
49,1717,HarrisX,Harris,-0.1,2024-10-28,1
48,1717,HarrisX,Trump,-0.1,2024-10-28,0
49,1475,HarrisX,Harris,-0.1,2024-10-28,1
49,1475,HarrisX,Trump,-0.1,2024-10-28,0
51,728,SurveyUSA,Harris,-1.3,2024-10-28,1
43,728,SurveyUSA,Trump,-1.3,2024-10-28,0
46,824,Monmouth,Harris,-0.9,2024-10-28,1
47,824,Monmouth,Trump,-0.9,2024-10-28,0
46,2186,Quinnipiac,Harris,-0.5,2024-10-28,1
47,2186,Quinnipiac,Trump,-0.5,2024-10-28,0
47,2186,Quinnipiac,Harris,-0.5,2024-10-28,1
49,2186,Quinnipiac,Trump,-0.5,2024-10-28,0
48,1310,Beacon/Shaw,Harris,-1.1,2024-10-28,1
46,1310,Beacon/Shaw,Trump,-1.1,2024-10-28,0
48,1057,Beacon/Shaw,Harris,-1.1,2024-10-28,1
48,1057,Beacon/Shaw,Trump,-1.1,2024-10-28,0
50,1310,Beacon/Shaw,Harris,-1.1,2024-10-28,1
48,1310,Beacon/Shaw,Trump,-1.1,2024-10-28,0
49,1057,Beacon/Shaw,Harris,-1.1,2024-10-28,1
50,1057,Beacon/Shaw,Trump,-1.1,2024-10-28,0
48,988,Beacon/Shaw,Harris,-1.1,2024-10-28,1
46,988,Beacon/Shaw,Trump,-1.1,2024-10-28,0
49,1275,Beacon/Shaw,Harris,-1.1,2024-10-28,1
45,1275,Beacon/Shaw,Trump,-1.1,2024-10-28,0
49,988,Beacon/Shaw,Harris,-1.1,2024-10-28,1
49,988,Beacon/Shaw,Trump,-1.1,2024-10-28,0
50,1275,Beacon/Shaw,Harris,-1.1,2024-10-28,1
48,1275,Beacon/Shaw,Trump,-1.1,2024-10-28,0
47,872,Beacon/Shaw,Harris,-1.1,2024-10-28,1
49,872,Beacon/Shaw,Trump,-1.1,2024-10-28,0
48,1113,Beacon/Shaw,Harris,-1.1,2024-10-28,1
47,1113,Beacon/Shaw,Trump,-1.1,2024-10-28,0
49,872,Beacon/Shaw,Harris,-1.1,2024-10-28,1
50,872,Beacon/Shaw,Trump,-1.1,2024-10-28,0
50,1113,Beacon/Shaw,Harris,-1.1,2024-10-28,1
49,1113,Beacon/Shaw,Trump,-1.1,2024-10-28,0
47,1003,The Washington Post,Harris,-1.2,2024-10-28,1
46,1003,The Washington Post,Trump,-1.2,2024-10-28,0
45,1003,The Washington Post,Harris,-1.2,2024-10-28,1
47,1003,The Washington Post,Trump,-1.2,2024-10-28,0
48,600,EPIC/MRA,Harris,-0.7,2024-10-28,1
45,600,EPIC/MRA,Trump,-0.7,2024-10-28,0
47,1000,Navigator,Harris,0.3,2024-10-28,1
44,1000,Navigator,Trump,0.3,2024-10-28,0
49,1000,Navigator,Harris,0.3,2024-10-28,1
46,1000,Navigator,Trump,0.3,2024-10-28,0
48,726,CNN/SSRS,Harris,-0.6,2024-10-28,1
43,726,CNN/SSRS,Trump,-0.6,2024-10-28,0
48,819,CNN/SSRS,Harris,-0.6,2024-10-28,1
48,819,CNN/SSRS,Trump,-0.6,2024-10-28,0
51,736,CNN/SSRS,Harris,-0.6,2024-10-28,1
45,736,CNN/SSRS,Trump,-0.6,2024-10-28,0
47,732,CNN/SSRS,Harris,-0.6,2024-10-28,1
48,732,CNN/SSRS,Trump,-0.6,2024-10-28,0
48,750,CNN/SSRS,Harris,-0.6,2024-10-28,1
47,750,CNN/SSRS,Trump,-0.6,2024-10-28,0
49,1273,YouGov,Harris,-1.1,2024-10-28,1
49,1273,YouGov,Trump,-1.1,2024-10-28,0
40,1206,YouGov,Harris,-1.1,2024-10-28,1
55,1206,YouGov,Trump,-1.1,2024-10-28,0
43,408,YouGov,Harris,-1.1,2024-10-28,1
51,408,YouGov,Trump,-1.1,2024-10-28,0
52,393,YouGov,Harris,-1.1,2024-10-28,1
44,393,YouGov,Trump,-1.1,2024-10-28,0
25,404,YouGov,Harris,-1.1,2024-10-28,1
70,404,YouGov,Trump,-1.1,2024-10-28,0
47.4,800,InsiderAdvantage,Harris,-0.3,2024-10-27,1
48.4,800,InsiderAdvantage,Trump,-0.3,2024-10-27,0
47.9,800,InsiderAdvantage,Harris,-0.3,2024-10-27,1
48.5,800,InsiderAdvantage,Trump,-0.3,2024-10-27,0
56.8,600,Cygnal,Harris,-1.1,2024-10-27,1
39,600,Cygnal,Trump,-1.1,2024-10-27,0
48,800,InsiderAdvantage,Harris,-0.3,2024-10-27,1
49,800,InsiderAdvantage,Trump,-0.3,2024-10-27,0
48,1288,TIPP,Harris,-0.4,2024-10-27,1
48,1288,TIPP,Trump,-0.4,2024-10-27,0
50,8807,Morning Consult,Harris,-0.3,2024-10-27,1
47,8807,Morning Consult,Trump,-0.3,2024-10-27,0
49.3,1000,Emerson,Harris,-1.1,2024-10-27,1
49.8,1000,Emerson,Trump,-1.1,2024-10-27,0
44,975,Ipsos,Harris,-0.9,2024-10-27,1
43,975,Ipsos,Trump,-0.9,2024-10-27,0
47,850,Ipsos,Harris,-0.9,2024-10-27,1
46,850,Ipsos,Trump,-0.9,2024-10-27,0
40,1150,Ipsos,Harris,-0.9,2024-10-27,1
41,1150,Ipsos,Trump,-0.9,2024-10-27,0
47,901,Redfield & Wilton Strategies,Harris,0.4,2024-10-27,1
49,901,Redfield & Wilton Strategies,Trump,0.4,2024-10-27,0
47,1112,Redfield & Wilton Strategies,Harris,0.4,2024-10-27,1
48,1112,Redfield & Wilton Strategies,Trump,0.4,2024-10-27,0
49,728,Redfield & Wilton Strategies,Harris,0.4,2024-10-27,1
48,728,Redfield & Wilton Strategies,Trump,0.4,2024-10-27,0
47,531,Redfield & Wilton Strategies,Harris,0.4,2024-10-27,1
47,531,Redfield & Wilton Strategies,Trump,0.4,2024-10-27,0
46,770,Redfield & Wilton Strategies,Harris,0.4,2024-10-27,1
48,770,Redfield & Wilton Strategies,Trump,0.4,2024-10-27,0
48,1116,Redfield & Wilton Strategies,Harris,0.4,2024-10-27,1
48,1116,Redfield & Wilton Strategies,Trump,0.4,2024-10-27,0
49,746,Redfield & Wilton Strategies,Harris,0.4,2024-10-27,1
47,746,Redfield & Wilton Strategies,Trump,0.4,2024-10-27,0
45,589,RABA Research,Harris,0.6,2024-10-27,1
43,589,RABA Research,Trump,0.6,2024-10-27,0
47,500,Suffolk,Harris,-1,2024-10-27,1
47.4,500,Suffolk,Trump,-1,2024-10-27,0
49,1928,Angus Reid,Harris,-0.1,2024-10-27,1
47,1928,Angus Reid,Trump,-0.1,2024-10-27,0
51.7,400,Susquehanna,Harris,-0.3,2024-10-27,1
46.6,400,Susquehanna,Trump,-0.3,2024-10-27,0
49,707,Noble Predictive Insights,Harris,-0.4,2024-10-27,1
46,707,Noble Predictive Insights,Trump,-0.4,2024-10-27,0
28.4,662,University of Wyoming,Harris,1.2,2024-10-27,1
63.4,662,University of Wyoming,Trump,1.2,2024-10-27,0
48,1292,TIPP,Harris,-0.4,2024-10-26,1
48,1292,TIPP,Trump,-0.4,2024-10-26,0
45.9,1087,Trafalgar Group,Harris,0.6,2024-10-26,1
48.3,1087,Trafalgar Group,Trump,0.6,2024-10-26,0
46,1094,Trafalgar Group,Harris,0.6,2024-10-26,1
48.1,1094,Trafalgar Group,Trump,0.6,2024-10-26,0
49,796,Patriot Polling,Harris,0.6,2024-10-26,1
50,796,Patriot Polling,Trump,0.6,2024-10-26,0
49.8,622,Praecones Analytica,Harris,0,2024-10-26,1
50.2,622,Praecones Analytica,Trump,0,2024-10-26,0
50,8472,Morning Consult,Harris,-0.3,2024-10-26,1
46,8472,Morning Consult,Trump,-0.3,2024-10-26,0
60.2,1000,Emerson,Harris,-1.1,2024-10-26,1
37.2,1000,Emerson,Trump,-1.1,2024-10-26,0
46.1,1507,Cygnal,Harris,-1.1,2024-10-26,1
45,1507,Cygnal,Trump,-1.1,2024-10-26,0
49.9,1507,Cygnal,Harris,-1.1,2024-10-26,1
46.9,1507,Cygnal,Trump,-1.1,2024-10-26,0
48,500,J.L. Partners,Harris,0.2,2024-10-26,1
49,500,J.L. Partners,Trump,0.2,2024-10-26,0
41,1180,Siena/NYT,Harris,-1.5,2024-10-26,1
52,1180,Siena/NYT,Trump,-1.5,2024-10-26,0
40,1180,Siena/NYT,Harris,-1.5,2024-10-26,1
50,1180,Siena/NYT,Trump,-1.5,2024-10-26,0
42,1180,Siena/NYT,Harris,-1.5,2024-10-26,1
52,1180,Siena/NYT,Trump,-1.5,2024-10-26,0
40,1180,Siena/NYT,Harris,-1.5,2024-10-26,1
51,1180,Siena/NYT,Trump,-1.5,2024-10-26,0
40,1194,Siena/NYT,Harris,-1.5,2024-10-26,1
55,1194,Siena/NYT,Trump,-1.5,2024-10-26,0
38,1194,Siena/NYT,Harris,-1.5,2024-10-26,1
53,1194,Siena/NYT,Trump,-1.5,2024-10-26,0
40,1194,Siena/NYT,Harris,-1.5,2024-10-26,1
55,1194,Siena/NYT,Trump,-1.5,2024-10-26,0
39,1194,Siena/NYT,Harris,-1.5,2024-10-26,1
53,1194,Siena/NYT,Trump,-1.5,2024-10-26,0
54,500,Siena/NYT,Harris,-1.5,2024-10-26,1
42,500,Siena/NYT,Trump,-1.5,2024-10-26,0
53,500,Siena/NYT,Harris,-1.5,2024-10-26,1
41,500,Siena/NYT,Trump,-1.5,2024-10-26,0
47,853,SurveyUSA,Harris,-1.3,2024-10-26,1
47,853,SurveyUSA,Trump,-1.3,2024-10-26,0
47,600,North Star Opinion Research,Harris,0.3,2024-10-26,1
47,600,North Star Opinion Research,Trump,0.3,2024-10-26,0
48,781,CNN/SSRS,Harris,-0.6,2024-10-26,1
47,781,CNN/SSRS,Trump,-0.6,2024-10-26,0
47,683,CNN/SSRS,Harris,-0.6,2024-10-26,1
48,683,CNN/SSRS,Trump,-0.6,2024-10-26,0
48,1333,TIPP,Harris,-0.4,2024-10-25,1
48,1333,TIPP,Trump,-0.4,2024-10-25,0
50,2154,YouGov,Harris,-1.1,2024-10-25,1
49,2154,YouGov,Trump,-1.1,2024-10-25,0
39.6,1000,Emerson,Harris,-1.1,2024-10-25,1
58.6,1000,Emerson,Trump,-1.1,2024-10-25,0
44.6,1227,St. Pete Polls,Harris,-0.3,2024-10-25,1
50.3,1227,St. Pete Polls,Trump,-0.3,2024-10-25,0
50,8443,Morning Consult,Harris,-0.3,2024-10-25,1
46,8443,Morning Consult,Trump,-0.3,2024-10-25,0
51,78247,CES / YouGov,Harris,-1.1,2024-10-25,1
46,78247,CES / YouGov,Trump,-1.1,2024-10-25,0
51,48732,CES / YouGov,Harris,-1.1,2024-10-25,1
47,48732,CES / YouGov,Trump,-1.1,2024-10-25,0
49,2077,CES / YouGov,Harris,-1.1,2024-10-25,1
49,2077,CES / YouGov,Trump,-1.1,2024-10-25,0
47,2066,CES / YouGov,Harris,-1.1,2024-10-25,1
51,2066,CES / YouGov,Trump,-1.1,2024-10-25,0
47,5952,CES / YouGov,Harris,-1.1,2024-10-25,1
51,5952,CES / YouGov,Trump,-1.1,2024-10-25,0
46,5916,CES / YouGov,Harris,-1.1,2024-10-25,1
52,5916,CES / YouGov,Trump,-1.1,2024-10-25,0
48,2682,CES / YouGov,Harris,-1.1,2024-10-25,1
49,2682,CES / YouGov,Trump,-1.1,2024-10-25,0
46,2663,CES / YouGov,Harris,-1.1,2024-10-25,1
51,2663,CES / YouGov,Trump,-1.1,2024-10-25,0
52,2347,CES / YouGov,Harris,-1.1,2024-10-25,1
45,2347,CES / YouGov,Trump,-1.1,2024-10-25,0
51,2336,CES / YouGov,Harris,-1.1,2024-10-25,1
46,2336,CES / YouGov,Trump,-1.1,2024-10-25,0
52,1278,CES / YouGov,Harris,-1.1,2024-10-25,1
44,1278,CES / YouGov,Trump,-1.1,2024-10-25,0
53,1275,CES / YouGov,Harris,-1.1,2024-10-25,1
43,1275,CES / YouGov,Trump,-1.1,2024-10-25,0
53,940,CES / YouGov,Harris,-1.1,2024-10-25,1
44,940,CES / YouGov,Trump,-1.1,2024-10-25,0
51,933,CES / YouGov,Harris,-1.1,2024-10-25,1
47,933,CES / YouGov,Trump,-1.1,2024-10-25,0
52,380,CES / YouGov,Harris,-1.1,2024-10-25,1
45,380,CES / YouGov,Trump,-1.1,2024-10-25,0
52,375,CES / YouGov,Harris,-1.1,2024-10-25,1
45,375,CES / YouGov,Trump,-1.1,2024-10-25,0
49,2330,CES / YouGov,Harris,-1.1,2024-10-25,1
48,2330,CES / YouGov,Trump,-1.1,2024-10-25,0
48,2308,CES / YouGov,Harris,-1.1,2024-10-25,1
50,2308,CES / YouGov,Trump,-1.1,2024-10-25,0
45,3120,CES / YouGov,Harris,-1.1,2024-10-25,1
52,3120,CES / YouGov,Trump,-1.1,2024-10-25,0
45,3091,CES / YouGov,Harris,-1.1,2024-10-25,1
52,3091,CES / YouGov,Trump,-1.1,2024-10-25,0
50,3708,CES / YouGov,Harris,-1.1,2024-10-25,1
47,3708,CES / YouGov,Trump,-1.1,2024-10-25,0
49,3685,CES / YouGov,Harris,-1.1,2024-10-25,1
48,3685,CES / YouGov,Trump,-1.1,2024-10-25,0
47,6526,CES / YouGov,Harris,-1.1,2024-10-25,1
51,6526,CES / YouGov,Trump,-1.1,2024-10-25,0
47,6473,CES / YouGov,Harris,-1.1,2024-10-25,1
51,6473,CES / YouGov,Trump,-1.1,2024-10-25,0
53,2027,CES / YouGov,Harris,-1.1,2024-10-25,1
44,2027,CES / YouGov,Trump,-1.1,2024-10-25,0
52,2015,CES / YouGov,Harris,-1.1,2024-10-25,1
44,2015,CES / YouGov,Trump,-1.1,2024-10-25,0
51,1552,CES / YouGov,Harris,-1.1,2024-10-25,1
46,1552,CES / YouGov,Trump,-1.1,2024-10-25,0
50,1542,CES / YouGov,Harris,-1.1,2024-10-25,1
47,1542,CES / YouGov,Trump,-1.1,2024-10-25,0
49.3,1000,Emerson,Harris,-1.1,2024-10-24,1
49.3,1000,Emerson,Trump,-1.1,2024-10-24,0
51.8,600,Cygnal,Harris,-1.1,2024-10-24,1
40.3,600,Cygnal,Trump,-1.1,2024-10-24,0
51.8,600,Cygnal,Harris,-1.1,2024-10-24,1
40.3,600,Cygnal,Trump,-1.1,2024-10-24,0
49,1357,TIPP,Harris,-0.4,2024-10-24,1
47,1357,TIPP,Trump,-0.4,2024-10-24,0
46.7,600,Glengariff Group Inc.,Harris,-0.2,2024-10-24,1
43.7,600,Glengariff Group Inc.,Trump,-0.2,2024-10-24,0
50,8669,Morning Consult,Harris,-0.3,2024-10-24,1
46,8669,Morning Consult,Trump,-0.3,2024-10-24,0
44,997,J.L. Partners,Harris,0.2,2024-10-24,1
53,997,J.L. Partners,Trump,0.2,2024-10-24,0
50,753,Marquette Law School,Harris,-1.1,2024-10-24,1
49,753,Marquette Law School,Trump,-1.1,2024-10-24,0
46,753,Marquette Law School,Harris,-1.1,2024-10-24,1
44,753,Marquette Law School,Trump,-1.1,2024-10-24,0
51,834,Marquette Law School,Harris,-1.1,2024-10-24,1
49,834,Marquette Law School,Trump,-1.1,2024-10-24,0
46,834,Marquette Law School,Harris,-1.1,2024-10-24,1
43,834,Marquette Law School,Trump,-1.1,2024-10-24,0
49,600,University of Massachusetts Lowell/YouGov,Harris,-1,2024-10-24,1
45,600,University of Massachusetts Lowell/YouGov,Trump,-1,2024-10-24,0
50,1294,TIPP,Harris,-0.4,2024-10-23,1
47,1294,TIPP,Trump,-0.4,2024-10-23,0
50.9,915,Emerson,Harris,-1.1,2024-10-23,1
47.2,915,Emerson,Trump,-1.1,2024-10-23,0
46,800,OnMessage Inc.,Harris,0.2,2024-10-23,1
47,800,OnMessage Inc.,Trump,0.2,2024-10-23,0
49,1033,Tufts,Harris,0,2024-10-23,1
45,1033,Tufts,Trump,0,2024-10-23,0
49,633,Tufts,Harris,0,2024-10-23,1
48,633,Tufts,Trump,0,2024-10-23,0
49,8882,Morning Consult,Harris,-0.3,2024-10-23,1
47,8882,Morning Consult,Trump,-0.3,2024-10-23,0
47,2516,Siena/NYT,Harris,-1.5,2024-10-23,1
47,2516,Siena/NYT,Trump,-1.5,2024-10-23,0
45,2516,Siena/NYT,Harris,-1.5,2024-10-23,1
46,2516,Siena/NYT,Trump,-1.5,2024-10-23,0
48,2516,Siena/NYT,Harris,-1.5,2024-10-23,1
48,2516,Siena/NYT,Trump,-1.5,2024-10-23,0
46,2516,Siena/NYT,Harris,-1.5,2024-10-23,1
47,2516,Siena/NYT,Trump,-1.5,2024-10-23,0
47,1704,CNN/SSRS,Harris,-0.6,2024-10-23,1
47,1704,CNN/SSRS,Trump,-0.6,2024-10-23,0
47,1704,CNN/SSRS,Harris,-0.6,2024-10-23,1
46,1704,CNN/SSRS,Trump,-0.6,2024-10-23,0
46.6,500,Suffolk,Harris,-1,2024-10-23,1
48,500,Suffolk,Trump,-1,2024-10-23,0
49,1004,Washington Post/George Mason University,Harris,-0.8,2024-10-23,1
43,1004,Washington Post/George Mason University,Trump,-0.8,2024-10-23,0
48,1004,Washington Post/George Mason University,Harris,-0.8,2024-10-23,1
42,1004,Washington Post/George Mason University,Trump,-0.8,2024-10-23,0
46.2,2026,Big Village,Harris,1.7,2024-10-23,1
41.1,2026,Big Village,Trump,1.7,2024-10-23,0
49,1739,Big Village,Harris,1.7,2024-10-23,1
43.2,1739,Big Village,Trump,1.7,2024-10-23,0
51.6,1592,Big Village,Harris,1.7,2024-10-23,1
45,1592,Big Village,Trump,1.7,2024-10-23,0
50,1314,Clarity,Harris,-0.2,2024-10-23,1
46,1314,Clarity,Trump,-0.2,2024-10-23,0
55,1314,Clarity,Harris,-0.2,2024-10-23,1
45,650,University of Massachusetts Lowell/YouGov,Harris,-1,2024-10-23,1
47,650,University of Massachusetts Lowell/YouGov,Trump,-1,2024-10-23,0
48,800,University of Massachusetts Lowell/YouGov,Harris,-1,2024-10-23,1
47,800,University of Massachusetts Lowell/YouGov,Trump,-1,2024-10-23,0
50,600,University of Massachusetts Lowell/YouGov,Harris,-1,2024-10-23,1
43,600,University of Massachusetts Lowell/YouGov,Trump,-1,2024-10-23,0
49,1512,HarrisX,Harris,-0.1,2024-10-22,1
51,1512,HarrisX,Trump,-0.1,2024-10-22,0
49,1244,HarrisX,Harris,-0.1,2024-10-22,1
51,1244,HarrisX,Trump,-0.1,2024-10-22,0
48,1512,HarrisX,Harris,-0.1,2024-10-22,1
48,1512,HarrisX,Trump,-0.1,2024-10-22,0
48,1244,HarrisX,Harris,-0.1,2024-10-22,1
49,1244,HarrisX,Trump,-0.1,2024-10-22,0
49,860,Emerson,Harris,-1.1,2024-10-22,1
50.7,860,Emerson,Trump,-1.1,2024-10-22,0
48.2,950,Emerson,Harris,-1.1,2024-10-22,1
50.2,950,Emerson,Trump,-1.1,2024-10-22,0
49.2,800,Emerson,Harris,-1.1,2024-10-22,1
49.9,800,Emerson,Trump,-1.1,2024-10-22,0
49,1294,TIPP,Harris,-0.4,2024-10-22,1
47,1294,TIPP,Trump,-0.4,2024-10-22,0
46,710,Redfield & Wilton Strategies,Harris,0.4,2024-10-22,1
48,710,Redfield & Wilton Strategies,Trump,0.4,2024-10-22,0
47,1168,Redfield & Wilton Strategies,Harris,0.4,2024-10-22,1
48,1168,Redfield & Wilton Strategies,Trump,0.4,2024-10-22,0
47,1115,Redfield & Wilton Strategies,Harris,0.4,2024-10-22,1
47,1115,Redfield & Wilton Strategies,Trump,0.4,2024-10-22,0
46,540,Redfield & Wilton Strategies,Harris,0.4,2024-10-22,1
47,540,Redfield & Wilton Strategies,Trump,0.4,2024-10-22,0
47,679,Redfield & Wilton Strategies,Harris,0.4,2024-10-22,1
48,679,Redfield & Wilton Strategies,Trump,0.4,2024-10-22,0
48,1586,Redfield & Wilton Strategies,Harris,0.4,2024-10-22,1
47,1586,Redfield & Wilton Strategies,Trump,0.4,2024-10-22,0
49,557,Redfield & Wilton Strategies,Harris,0.4,2024-10-22,1
47,557,Redfield & Wilton Strategies,Trump,0.4,2024-10-22,0
43,1703,Alaska Survey Research,Harris,-0.1,2024-10-22,1
51,1703,Alaska Survey Research,Trump,-0.1,2024-10-22,0
45,1703,Alaska Survey Research,Harris,-0.1,2024-10-22,1
55,1703,Alaska Survey Research,Trump,-0.1,2024-10-22,0
50,8914,Morning Consult,Harris,-0.3,2024-10-22,1
46,8914,Morning Consult,Trump,-0.3,2024-10-22,0
48,1422,YouGov,Harris,-1.1,2024-10-22,1
46,1422,YouGov,Trump,-1.1,2024-10-22,0
49,1293,YouGov,Harris,-1.1,2024-10-22,1
46,1293,YouGov,Trump,-1.1,2024-10-22,0
36.5,825,Emerson,Harris,-1.1,2024-10-22,1
62,825,Emerson,Trump,-1.1,2024-10-22,0
47,600,OnMessage Inc.,Harris,0.2,2024-10-22,1
50,600,OnMessage Inc.,Trump,0.2,2024-10-22,0
44,600,OnMessage Inc.,Harris,0.2,2024-10-22,1
52,600,OnMessage Inc.,Trump,0.2,2024-10-22,0
47,600,OnMessage Inc.,Harris,0.2,2024-10-22,1
48,600,OnMessage Inc.,Trump,0.2,2024-10-22,0
48,2808,Ipsos,Harris,-0.9,2024-10-22,1
47,2808,Ipsos,Trump,-0.9,2024-10-22,0
49,2392,Ipsos,Harris,-0.9,2024-10-22,1
47,2392,Ipsos,Trump,-0.9,2024-10-22,0
51,1913,Ipsos,Harris,-0.9,2024-10-22,1
47,1913,Ipsos,Trump,-0.9,2024-10-22,0
42,950,East Carolina University,Harris,-0.5,2024-10-22,1
55.1,950,East Carolina University,Trump,-0.5,2024-10-22,0
46,500,Susquehanna,Harris,-0.3,2024-10-22,1
45.8,500,Susquehanna,Trump,-0.3,2024-10-22,0
